userId	stats
93020	74,3.39
93021	295,3.43
93022	30,3.83
93023	24,4.50
93024	908,1.74
93025	81,3.46
93026	67,4.43
93027	49,3.88
93028	150,3.79
93029	119,3.49
9303	23,3.57
93030	22,3.36
93031	23,3.54
93032	134,4.39
93033	21,4.10
93034	42,4.45
93035	31,3.52
93036	83,3.46
93037	266,3.55
93038	46,3.93
93039	232,3.60
9304	179,3.41
93040	38,3.26
93041	94,3.79
93042	87,3.16
93043	40,3.19
93044	54,2.46
93045	54,3.91
93046	187,4.13
93047	195,3.38
93048	49,3.90
93049	37,3.14
9305	299,2.97
93050	70,3.86
93051	363,3.72
93052	70,4.00
93053	55,4.04
93054	271,3.99
93055	21,3.38
93056	96,3.78
93057	551,3.45
93058	23,3.26
93059	24,3.63
9306	50,4.09
93060	170,3.81
93061	143,3.53
93062	62,4.16
93063	78,4.26
93064	40,3.75
93065	31,3.58
93066	163,3.79
93067	24,3.13
93068	85,3.75
93069	160,3.06
9307	90,3.37
93070	54,2.78
93071	39,3.36
93072	486,3.26
93073	78,4.67
93074	186,4.03
93075	74,3.84
93076	21,3.33
93077	310,3.72
93078	23,3.22
93079	73,2.58
9308	61,3.18
93080	50,3.94
93081	65,4.32
93082	31,3.90
93083	66,4.23
93084	74,4.26
93085	65,3.72
93086	35,3.69
93087	36,3.26
93088	53,3.53
93089	387,2.29
9309	30,4.03
93090	136,3.64
93091	21,3.62
93092	188,3.75
93093	81,3.28
93094	56,3.88
93095	36,3.86
93096	24,2.50
93097	23,4.43
93098	35,3.46
93099	50,4.07
931	20,3.33
9310	65,3.17
93100	74,3.64
93101	31,2.77
93102	637,3.66
93103	20,3.85
93104	97,3.55
93105	237,3.34
93106	35,3.83
93107	76,4.10
93108	68,3.10
93109	35,4.54
9311	95,4.00
93110	428,3.50
93111	165,3.23
93112	128,4.30
93113	388,4.23
93114	91,4.34
93115	55,2.80
93116	28,3.96
93117	102,2.87
93118	25,4.04
93119	644,3.30
9312	282,3.24
93120	27,3.41
93121	61,3.75
93122	161,3.82
93123	52,3.93
93124	331,3.33
93125	24,3.83
93126	383,3.48
93127	316,4.09
93128	52,3.65
93129	34,4.03
9313	103,3.69
93130	419,3.62
93131	51,3.55
93132	130,3.43
93133	347,3.73
93134	146,3.80
93135	95,3.12
93136	20,3.80
93137	20,3.30
93138	139,3.37
93139	74,3.61
9314	220,3.25
93140	1039,3.20
93141	109,2.70
93142	57,4.11
93143	128,3.72
93144	33,4.05
93145	125,3.83
93146	711,3.87
93147	160,3.69
93148	158,3.38
93149	885,3.09
9315	30,3.63
93150	53,3.96
93151	102,4.01
93152	1888,3.24
93153	26,3.81
93154	118,3.42
93155	144,2.76
93156	25,3.62
93157	82,3.39
93158	74,2.86
93159	30,3.13
9316	48,3.71
93160	106,3.20
93161	28,4.18
93162	106,4.37
93163	93,2.97
93164	74,4.01
93165	20,3.25
93166	223,2.96
93167	35,3.43
93168	100,3.57
93169	29,3.62
9317	77,4.03
93170	42,3.57
93171	34,4.12
93172	62,3.02
93173	126,4.29
93174	32,4.06
93175	128,4.09
93176	76,3.96
93177	505,2.79
93178	40,4.36
93179	70,4.11
9318	41,3.68
93180	61,3.84
93181	33,3.36
93182	108,3.62
93183	154,3.32
93184	29,4.19
93185	141,3.60
93186	75,4.33
93187	301,2.98
93188	32,3.44
93189	223,3.79
9319	20,2.85
93190	94,4.47
93191	79,3.53
93192	65,3.86
93193	66,3.49
93194	57,4.36
93195	66,4.17
93196	46,3.41
93197	122,4.07
93198	54,3.46
93199	81,3.77
932	188,3.64
9320	190,3.56
93200	54,3.81
93201	35,3.37
93202	42,4.07
93203	40,4.13
93204	23,4.17
93205	21,4.00
93206	31,3.35
93207	86,3.83
93208	154,3.42
93209	25,3.88
9321	153,3.54
93210	133,3.87
93211	65,2.83
93212	23,3.80
93213	23,3.72
93214	37,4.26
93215	48,3.73
93216	52,3.84
93217	212,4.00
93218	143,3.62
93219	1334,2.03
9322	279,3.44
93220	65,4.00
93221	56,3.50
93222	52,3.67
93223	29,4.12
93224	66,3.55
93225	55,4.22
93226	114,3.72
93227	1376,2.63
93228	51,4.03
93229	268,3.43
9323	51,3.61
93230	52,5.00
93231	22,4.18
93232	25,3.20
93233	171,3.26
93234	1951,3.01
93235	34,4.12
93236	59,4.07
93237	118,3.81
93238	46,3.57
93239	76,3.61
9324	31,3.90
93240	354,4.16
93241	27,3.89
93242	137,3.80
93243	27,4.17
93244	31,3.56
93245	20,3.30
93246	65,3.63
93247	192,3.79
93248	46,3.87
93249	32,3.81
9325	161,3.86
93250	77,3.40
93251	26,3.81
93252	341,3.65
93253	82,2.46
93254	185,3.69
93255	24,3.94
93256	31,3.87
93257	90,3.49
93258	184,3.65
93259	29,3.98
9326	160,4.19
93260	145,2.82
93261	202,4.52
93262	83,3.72
93263	37,4.19
93264	46,3.20
93265	110,4.12
93266	184,3.33
93267	35,4.60
93268	25,2.58
93269	44,3.41
9327	160,3.31
93270	32,3.47
93271	41,3.63
93272	289,3.17
93273	280,2.90
93274	138,2.99
93275	361,3.91
93276	36,2.94
93277	41,3.43
93278	43,3.65
93279	59,4.07
9328	56,3.88
93280	278,3.41
93281	265,3.47
93282	34,3.79
93283	265,2.69
93284	156,3.67
93285	265,3.78
93286	118,3.01
93287	455,3.10
93288	129,3.46
93289	85,3.12
9329	34,3.76
93290	239,3.76
93291	82,3.61
93292	30,3.93
93293	161,3.58
93294	35,3.37
93295	234,3.43
93296	50,4.06
93297	172,3.73
93298	214,3.70
93299	361,1.61
933	137,4.00
9330	116,3.27
93300	377,3.26
93301	70,3.39
93302	147,4.32
93303	35,3.37
93304	55,3.38
93305	39,3.29
93306	150,3.65
93307	113,3.51
93308	127,3.83
93309	105,4.06
9331	47,3.32
93310	47,3.83
93311	20,3.90
93312	30,3.33
93313	55,4.13
93314	100,3.36
93315	153,3.27
93316	720,4.10
93317	148,3.15
93318	249,3.85
93319	57,4.09
9332	110,3.91
93320	399,4.15
93321	144,3.80
93322	33,3.67
93323	90,4.03
93324	24,3.79
93325	104,3.97
93326	52,3.56
93327	48,3.38
93328	24,4.13
93329	41,3.29
9333	23,3.39
93330	21,3.29
93331	30,3.57
93332	43,4.14
93333	20,2.93
93334	23,3.83
93335	22,2.91
93336	167,3.86
93337	38,3.86
93338	261,4.16
93339	182,3.58
9334	72,3.69
93340	87,3.46
93341	232,3.40
93342	34,4.06
93343	93,3.88
93344	199,3.63
93345	51,2.92
93346	45,4.09
93347	20,3.20
93348	83,3.82
93349	55,3.75
9335	240,3.79
93350	507,2.73
93351	33,4.21
93352	20,3.50
93353	132,3.45
93354	113,3.36
93355	27,3.67
93356	777,3.45
93357	50,4.10
93358	21,4.00
93359	1125,3.15
9336	64,3.66
93360	76,3.83
93361	310,3.96
93362	86,3.87
93363	41,3.06
93364	226,3.85
93365	1161,2.90
93366	86,3.53
93367	80,3.85
93368	165,3.88
93369	283,3.41
9337	56,3.83
93370	164,3.83
93371	125,3.27
93372	239,3.60
93373	28,4.09
93374	90,3.78
93375	38,3.89
93376	155,3.81
93377	83,4.01
93378	137,3.88
93379	115,3.80
9338	25,4.18
93380	87,3.25
93381	50,3.83
93382	154,3.87
93383	47,3.66
93384	74,3.53
93385	21,3.81
93386	851,3.12
93387	1535,3.13
93388	403,3.09
93389	30,4.07
9339	169,3.92
93390	73,4.41
93391	42,3.95
93392	274,3.24
93393	34,4.04
93394	21,3.45
93395	196,4.13
93396	78,3.78
93397	34,3.34
93398	27,4.48
93399	61,3.56
934	54,3.70
9340	28,4.04
93400	61,3.46
93401	22,3.30
93402	197,4.09
93403	20,3.05
93404	222,3.72
93405	21,3.26
93406	64,4.17
93407	48,3.30
93408	241,4.10
93409	39,3.49
9341	24,3.42
93410	83,3.35
93411	278,2.83
93412	39,4.21
93413	247,3.60
93414	897,3.25
93415	41,3.61
93416	49,4.01
93417	105,4.25
93418	250,3.69
93419	116,3.86
9342	24,3.33
93420	23,3.93
93421	133,3.64
93422	49,3.73
93423	129,3.77
93424	20,2.65
93425	37,3.53
93426	21,3.48
93427	80,3.80
93428	20,4.45
93429	34,3.28
9343	48,3.90
93430	356,3.67
93431	520,3.31
93432	78,3.45
93433	280,3.59
93434	200,2.79
93435	61,3.47
93436	76,3.72
93437	34,3.18
93438	21,2.95
93439	124,3.53
9344	83,3.54
93440	234,3.48
93441	26,3.25
93442	55,3.33
93443	90,3.87
93444	35,3.74
93445	228,3.30
93446	96,3.74
93447	150,3.95
93448	186,4.10
93449	60,4.13
9345	56,3.28
93450	75,3.68
93451	69,3.90
93452	67,3.79
93453	269,3.57
93454	20,3.80
93455	150,3.05
93456	27,3.63
93457	27,4.06
93458	51,3.75
93459	29,3.38
9346	152,4.07
93460	20,3.28
93461	36,3.94
93462	20,2.70
93463	260,3.90
93464	42,3.64
93465	35,3.31
93466	31,3.00
93467	31,3.98
93468	23,4.48
93469	287,3.76
9347	191,3.39
93470	228,4.46
93471	374,3.10
93472	110,4.41
93473	352,3.10
93474	43,4.06
93475	91,3.76
93476	190,3.47
93477	34,3.68
93478	52,4.15
93479	519,4.01
9348	41,3.73
93480	31,3.19
93481	100,2.99
93482	69,3.80
93483	27,3.44
93484	564,3.86
93485	21,3.50
93486	173,2.91
93487	99,3.51
93488	41,3.98
93489	34,3.85
9349	140,3.79
93490	43,4.36
93491	23,3.61
93492	197,4.28
93493	83,3.57
93494	50,2.53
93495	507,3.57
93496	235,3.38
93497	22,4.30
93498	22,3.86
93499	172,4.37
935	474,3.12
9350	38,3.96
93500	35,3.34
93501	37,4.32
93502	25,4.08
93503	30,3.62
93504	220,3.81
93505	163,3.59
93506	169,3.64
93507	34,4.06
93508	140,3.41
93509	41,3.27
9351	23,4.00
93510	26,3.65
93511	106,3.64
93512	169,3.68
93513	43,3.10
93514	264,3.64
93515	114,3.68
93516	41,4.04
93517	22,4.16
93518	54,3.26
93519	47,3.54
9352	39,4.53
93520	28,3.50
93521	25,3.92
93522	54,4.20
93523	22,4.07
93524	55,3.71
93525	49,3.30
93526	100,2.77
93527	322,4.19
93528	590,3.47
93529	155,3.70
9353	86,3.70
93530	40,4.20
93531	254,4.00
93532	83,4.39
93533	109,4.01
93534	20,3.80
93535	30,3.63
93536	444,3.18
93537	77,3.18
93538	312,3.41
93539	123,3.57
9354	145,3.14
93540	69,3.99
93541	179,3.63
93542	219,2.90
93543	81,3.47
93544	66,4.27
93545	33,2.97
93546	176,3.30
93547	513,3.68
93548	361,3.95
93549	52,3.55
9355	26,3.88
93550	21,3.48
93551	121,3.37
93552	130,3.90
93553	103,3.90
93554	52,3.18
93555	1000,3.67
93556	84,3.18
93557	92,3.55
93558	52,3.83
93559	87,4.24
9356	33,3.48
93560	247,3.33
93561	68,4.67
93562	110,3.97
93563	144,3.60
93564	100,4.19
93565	93,3.72
93566	373,3.41
93567	71,3.25
93568	339,4.05
93569	59,3.81
9357	65,3.75
93570	104,3.35
93571	174,3.41
93572	200,3.32
93573	135,3.61
93574	23,4.02
93575	27,4.43
93576	128,3.52
93577	27,3.59
93578	29,3.93
93579	80,3.40
9358	77,2.97
93580	579,3.54
93581	30,3.63
93582	445,3.77
93583	36,3.39
93584	99,3.42
93585	28,3.27
93586	225,3.50
93587	129,3.58
93588	384,3.76
93589	21,3.57
9359	409,3.69
93590	23,3.20
93591	264,3.01
93592	289,3.56
93593	66,3.35
93594	50,4.11
93595	619,3.65
93596	899,3.73
93597	61,2.97
93598	44,4.27
93599	310,3.61
936	211,3.41
9360	72,3.88
93600	94,3.37
93601	221,3.40
93602	127,4.35
93603	98,4.09
93604	68,3.74
93605	37,3.76
93606	130,3.25
93607	33,4.36
93608	21,3.90
93609	551,3.22
9361	82,3.83
93610	36,3.67
93611	20,2.93
93612	33,3.38
93613	46,3.93
93614	31,3.81
93615	160,3.89
93616	445,3.54
93617	34,3.93
93618	46,3.67
93619	264,4.52
9362	829,3.13
93620	279,4.00
93621	97,3.73
93622	129,3.69
93623	43,4.02
93624	80,3.91
93625	93,4.18
93626	808,3.95
93627	24,3.67
93628	53,3.64
93629	33,3.18
9363	128,3.52
93630	266,3.75
93631	94,3.42
93632	236,3.43
93633	23,4.00
93634	135,3.75
93635	44,3.64
93636	182,3.60
93637	124,3.79
93638	189,3.61
93639	370,3.94
9364	203,3.78
93640	38,3.71
93641	234,4.08
93642	266,4.07
93643	70,3.89
93644	126,3.76
93645	20,3.20
93646	24,3.69
93647	29,2.97
93648	42,3.07
93649	23,3.72
9365	30,3.73
93650	171,3.60
93651	254,4.08
93652	20,4.20
93653	22,3.95
93654	82,3.68
93655	23,4.15
93656	20,3.88
93657	582,3.30
93658	192,4.25
93659	48,2.98
9366	50,3.85
93660	34,4.06
93661	35,3.77
93662	673,3.84
93663	95,3.57
93664	92,3.40
93665	21,2.98
93666	159,3.86
93667	73,3.74
93668	89,3.18
93669	941,3.33
9367	206,3.33
93670	529,3.52
93671	309,3.98
93672	274,3.43
93673	21,5.00
93674	30,3.85
93675	164,3.78
93676	20,3.70
93677	26,3.23
93678	451,3.38
93679	23,3.78
9368	20,3.95
93680	258,3.38
93681	20,1.90
93682	326,3.52
93683	35,3.94
93684	64,4.16
93685	20,3.53
93686	61,4.00
93687	396,3.88
93688	66,3.20
93689	84,2.62
9369	76,4.14
93690	677,2.00
93691	684,2.85
93692	335,4.08
93693	65,3.86
93694	279,3.89
93695	39,3.67
93696	92,3.17
93697	365,1.83
93698	20,3.30
93699	264,3.43
937	80,3.59
9370	156,3.99
93700	28,4.16
93701	126,3.22
93702	56,3.82
93703	115,3.38
93704	262,3.88
93705	614,3.68
93706	161,3.93
93707	23,3.87
93708	246,3.15
93709	110,3.67
9371	25,3.74
93710	1324,3.52
93711	62,4.40
93712	52,3.60
93713	255,3.72
93714	21,4.21
93715	29,3.59
93716	65,3.34
93717	366,3.36
93718	259,3.73
93719	23,3.04
9372	55,4.18
93720	231,3.94
93721	164,2.94
93722	20,3.83
93723	330,4.02
93724	355,3.65
93725	225,3.31
93726	54,3.50
93727	56,4.09
93728	28,4.21
93729	388,3.82
9373	46,4.48
93730	24,4.46
93731	32,3.88
93732	79,3.84
93733	269,3.34
93734	63,4.02
93735	32,4.13
93736	36,3.86
93737	146,2.93
93738	302,2.93
93739	55,3.89
9374	23,3.39
93740	45,3.58
93741	152,3.25
93742	275,2.72
93743	37,3.18
93744	56,4.34
93745	173,3.21
93746	41,3.78
93747	30,3.57
93748	21,3.95
93749	588,2.84
9375	32,3.97
93750	26,3.77
93751	96,3.98
93752	21,3.62
93753	72,3.33
93754	38,3.45
93755	908,3.88
93756	56,4.14
93757	361,3.98
93758	56,4.06
93759	372,2.62
9376	64,3.59
93760	87,3.53
93761	21,3.76
93762	568,3.38
93763	22,3.73
93764	238,3.16
93765	44,4.44
93766	27,3.81
93767	40,2.10
93768	66,3.64
93769	61,3.69
9377	70,3.99
93770	733,3.57
93771	169,3.55
93772	44,4.11
93773	165,4.01
93774	170,4.11
93775	48,3.89
93776	432,3.07
93777	33,4.36
93778	40,4.30
93779	70,4.19
9378	255,3.34
93780	147,3.65
93781	89,3.81
93782	199,3.44
93783	53,3.43
93784	248,4.00
93785	52,3.17
93786	20,3.40
93787	47,4.17
93788	48,3.73
93789	650,2.94
9379	54,4.11
93790	26,3.88
93791	27,3.24
93792	67,3.57
93793	195,3.61
93794	37,4.01
93795	583,3.89
93796	77,3.77
93797	53,3.32
93798	176,3.06
93799	119,2.84
938	30,2.93
9380	108,3.54
93800	27,3.41
93801	68,3.60
93802	76,4.40
93803	127,4.01
93804	46,3.48
93805	291,3.28
93806	49,3.04
93807	76,3.72
93808	189,3.12
93809	22,3.27
9381	82,3.61
93810	238,3.50
93811	59,3.93
93812	22,3.73
93813	111,3.09
93814	664,3.78
93815	51,3.94
93816	139,3.11
93817	171,4.06
93818	34,3.79
93819	35,3.57
9382	216,3.71
93820	59,3.76
93821	20,4.20
93822	58,4.05
93823	20,1.93
93824	76,3.84
93825	38,3.18
93826	37,3.84
93827	249,3.34
93828	87,3.53
93829	174,3.27
9383	100,3.73
93830	77,4.10
93831	528,3.56
93832	20,3.93
93833	142,3.79
93834	63,3.24
93835	22,4.09
93836	66,3.55
93837	241,3.51
93838	40,4.00
93839	58,3.31
9384	33,3.39
93840	194,4.29
93841	229,3.65
93842	95,3.54
93843	48,3.53
93844	23,3.37
93845	43,3.79
93846	53,4.20
93847	34,3.26
93848	184,3.56
93849	344,3.60
9385	220,3.01
93850	47,3.65
93851	495,3.03
93852	160,4.06
93853	426,3.19
93854	72,3.36
93855	20,2.95
93856	34,3.24
93857	61,3.81
93858	64,3.86
93859	31,3.29
9386	202,3.69
93860	217,3.81
93861	33,4.39
93862	28,3.98
93863	40,3.40
93864	24,3.08
93865	20,1.85
93866	29,3.62
93867	59,3.37
93868	39,3.72
93869	26,2.85
9387	26,3.58
93870	34,4.28
93871	159,3.95
93872	51,3.44
93873	64,3.69
93874	25,4.80
93875	106,4.05
93876	116,3.69
93877	133,2.92
93878	25,3.96
93879	124,3.39
9388	23,3.83
93880	137,3.68
93881	68,3.24
93882	64,3.98
93883	362,3.70
93884	65,3.74
93885	20,4.10
93886	410,3.52
93887	285,3.43
93888	26,3.54
93889	53,3.87
9389	721,3.28
93890	33,4.15
93891	21,4.19
93892	172,4.58
93893	80,4.26
93894	69,4.25
93895	790,3.28
93896	27,3.44
93897	551,3.73
93898	36,4.38
93899	136,4.56
939	31,3.84
9390	494,3.57
93900	52,3.46
93901	78,3.14
93902	127,4.11
93903	43,2.58
93904	37,3.43
93905	174,2.98
93906	52,3.17
93907	42,2.98
93908	163,3.41
93909	20,4.55
9391	22,3.98
93910	24,3.56
93911	55,3.47
93912	56,3.41
93913	31,3.03
93914	140,4.11
93915	267,4.29
93916	29,2.59
93917	21,1.88
93918	1092,3.82
93919	97,3.81
9392	28,4.04
93920	1225,3.12
93921	316,3.93
93922	29,3.52
93923	24,3.60
93924	292,3.51
93925	490,3.85
93926	284,3.19
93927	41,3.78
93928	256,3.25
93929	132,3.19
9393	191,4.17
93930	106,4.54
93931	38,4.05
93932	51,3.69
93933	474,3.46
93934	52,3.92
93935	73,3.85
93936	56,3.52
93937	126,4.04
93938	20,3.70
93939	39,3.67
9394	82,3.40
93940	86,3.22
93941	40,4.30
93942	45,3.64
93943	45,3.58
93944	39,3.72
93945	55,4.11
93946	24,3.54
93947	252,3.51
93948	70,3.50
93949	194,3.84
9395	134,3.72
93950	296,3.32
93951	22,3.27
93952	139,3.34
93953	172,3.08
93954	442,3.16
93955	277,3.13
93956	103,4.24
93957	20,3.95
93958	282,3.88
93959	34,3.59
9396	90,3.06
93960	263,3.94
93961	51,3.89
93962	75,3.60
93963	347,3.37
93964	27,3.78
93965	21,2.55
93966	73,3.60
93967	180,3.57
93968	86,3.97
93969	374,3.08
9397	191,4.05
93970	35,3.49
93971	100,3.90
93972	149,3.11
93973	183,3.83
93974	141,3.10
93975	53,3.92
93976	65,3.59
93977	540,2.64
93978	33,3.06
93979	73,4.22
9398	32,3.53
93980	59,3.95
93981	32,4.22
93982	23,3.35
93983	190,3.78
93984	70,4.63
93985	50,4.38
93986	75,2.99
93987	409,3.35
93988	28,4.29
93989	44,3.57
9399	46,3.74
93990	38,2.71
93991	30,4.43
93992	58,3.10
93993	149,3.52
93994	27,4.15
93995	173,4.60
93996	117,4.02
93997	81,3.52
93998	268,3.64
93999	87,3.49
94	26,3.37
940	298,3.35
9400	23,3.61
94000	139,3.33
94001	202,3.58
94002	72,3.53
94003	123,3.98
94004	24,3.83
94005	97,3.99
94006	221,3.73
94007	179,3.30
94008	73,2.90
94009	67,4.31
9401	45,3.24
94010	25,3.96
94011	365,3.19
94012	26,3.87
94013	1612,3.84
94014	124,4.17
94015	260,3.47
94016	231,3.41
94017	149,3.76
94018	22,3.05
94019	56,3.48
9402	37,3.84
94020	33,3.52
94021	204,4.16
94022	28,4.50
94023	43,3.98
94024	36,3.83
94025	657,3.47
94026	817,3.14
94027	56,4.71
94028	220,3.93
94029	140,3.99
9403	743,3.25
94030	146,3.67
94031	78,3.34
94032	219,3.24
94033	285,3.75
94034	36,3.39
94035	97,3.93
94036	860,3.69
94037	445,3.93
94038	35,3.17
94039	20,4.30
9404	28,4.30
94040	30,3.98
94041	29,3.86
94042	534,3.38
94043	61,3.80
94044	54,3.32
94045	94,3.22
94046	53,4.08
94047	148,3.62
94048	29,4.31
94049	63,3.83
9405	50,3.30
94050	45,3.89
94051	274,3.52
94052	131,3.49
94053	68,3.62
94054	104,4.08
94055	93,3.12
94056	45,3.47
94057	139,3.26
94058	29,4.21
94059	24,3.60
9406	634,2.76
94060	24,2.75
94061	425,2.79
94062	29,3.72
94063	21,3.14
94064	20,3.85
94065	153,4.15
94066	23,3.93
94067	675,3.31
94068	42,2.86
94069	92,3.37
9407	127,3.90
94070	844,3.81
94071	127,3.50
94072	63,4.48
94073	60,2.74
94074	23,3.43
94075	138,3.24
94076	306,3.95
94077	94,4.36
94078	35,3.97
94079	86,3.84
9408	50,3.68
94080	462,3.22
94081	33,3.30
94082	159,3.84
94083	45,3.00
94084	212,3.45
94085	90,3.28
94086	36,3.94
94087	312,2.98
94088	130,3.82
94089	300,3.46
9409	286,3.21
94090	1362,4.11
94091	60,4.34
94092	451,3.98
94093	125,2.98
94094	53,3.89
94095	100,3.48
94096	187,2.85
94097	21,3.38
94098	77,3.60
94099	26,4.17
941	254,3.76
9410	872,2.68
94100	69,3.43
94101	155,4.08
94102	47,2.93
94103	24,3.17
94104	24,3.63
94105	191,3.59
94106	722,3.03
94107	38,3.51
94108	29,3.67
94109	47,4.28
9411	25,3.72
94110	83,3.43
94111	23,2.70
94112	24,4.25
94113	140,4.30
94114	136,2.99
94115	462,3.34
94116	103,3.39
94117	205,3.99
94118	335,3.69
94119	257,3.46
9412	126,2.92
94120	49,4.22
94121	85,3.21
94122	43,3.78
94123	30,3.93
94124	179,3.03
94125	63,3.35
94126	23,3.61
94127	25,3.60
94128	304,3.21
94129	24,4.04
9413	29,4.40
94130	26,4.27
94131	88,4.03
94132	41,4.32
94133	83,3.55
94134	61,3.57
94135	83,3.78
94136	181,3.85
94137	114,2.46
94138	193,4.18
94139	51,3.65
9414	34,3.71
94140	44,3.30
94141	42,3.08
94142	205,3.64
94143	35,3.54
94144	149,4.14
94145	335,3.62
94146	28,4.07
94147	32,3.63
94148	179,4.60
94149	45,4.29
9415	92,3.73
94150	411,3.75
94151	233,3.79
94152	273,3.22
94153	30,3.22
94154	124,3.84
94155	30,4.07
94156	69,3.65
94157	42,3.07
94158	93,2.65
94159	200,3.10
9416	200,3.39
94160	27,3.61
94161	23,4.04
94162	47,4.68
94163	120,3.88
94164	40,3.75
94165	36,3.64
94166	96,3.97
94167	78,3.08
94168	35,3.81
94169	227,3.80
9417	36,4.19
94170	39,3.13
94171	31,4.19
94172	23,4.33
94173	36,3.99
94174	49,3.69
94175	600,3.49
94176	109,3.94
94177	53,4.72
94178	112,3.37
94179	122,3.41
9418	59,3.51
94180	23,3.74
94181	142,3.08
94182	49,3.73
94183	128,3.51
94184	57,3.75
94185	34,4.21
94186	323,3.28
94187	68,4.65
94188	51,3.49
94189	124,3.27
9419	53,3.40
94190	102,3.46
94191	423,3.70
94192	85,4.25
94193	190,3.46
94194	47,3.72
94195	71,3.39
94196	76,4.23
94197	156,2.18
94198	109,3.02
94199	122,3.43
942	32,3.56
9420	76,3.30
94200	28,3.96
94201	140,2.95
94202	51,4.15
94203	23,4.33
94204	143,3.39
94205	45,3.64
94206	41,3.88
94207	20,3.95
94208	62,3.66
94209	47,4.06
9421	96,2.67
94210	175,3.20
94211	70,3.89
94212	32,4.19
94213	52,3.35
94214	167,4.42
94215	75,3.64
94216	54,3.59
94217	90,4.00
94218	70,3.49
94219	29,3.91
9422	416,2.88
94220	69,3.57
94221	70,3.53
94222	37,3.62
94223	121,3.72
94224	20,3.90
94225	71,3.56
94226	26,3.69
94227	27,4.11
94228	20,3.00
94229	46,3.61
9423	143,2.78
94230	45,3.73
94231	263,3.22
94232	81,3.80
94233	23,3.70
94234	77,4.28
94235	42,3.17
94236	22,4.00
94237	21,3.05
94238	22,1.57
94239	107,3.45
9424	184,3.58
94240	71,3.87
94241	103,3.83
94242	82,3.77
94243	92,2.51
94244	78,3.51
94245	330,3.96
94246	27,3.37
94247	33,4.05
94248	23,3.59
94249	30,3.97
9425	26,3.42
94250	98,3.68
94251	49,3.63
94252	21,3.00
94253	26,4.00
94254	24,3.79
94255	236,3.79
94256	607,2.57
94257	35,3.77
94258	83,3.81
94259	1618,2.94
9426	114,3.53
94260	308,3.26
94261	44,2.59
94262	40,3.94
94263	46,4.36
94264	23,4.04
94265	123,3.51
94266	25,4.00
94267	382,4.14
94268	35,3.20
94269	20,3.65
9427	22,2.89
94270	124,3.35
94271	190,3.31
94272	22,2.68
94273	149,3.60
94274	364,3.20
94275	138,4.47
94276	93,4.19
94277	145,4.23
94278	882,3.54
94279	53,3.87
9428	50,3.63
94280	316,3.64
94281	32,4.09
94282	243,3.77
94283	265,3.73
94284	60,4.77
94285	32,3.72
94286	107,4.14
94287	51,3.73
94288	58,3.52
94289	144,3.41
9429	47,3.99
94290	130,4.03
94291	323,4.52
94292	29,3.41
94293	23,3.00
94294	287,3.03
94295	60,3.48
94296	397,3.47
94297	421,3.53
94298	64,4.42
94299	68,3.24
943	147,3.54
9430	129,3.38
94300	66,3.70
94301	107,3.86
94302	308,3.60
94303	32,4.16
94304	32,3.84
94305	28,3.66
94306	32,4.22
94307	167,3.47
94308	30,3.10
94309	249,4.05
9431	67,3.57
94310	79,3.53
94311	329,3.93
94312	224,3.95
94313	56,2.82
94314	21,3.93
94315	602,3.64
94316	31,4.48
94317	23,4.87
94318	47,3.87
94319	167,3.70
9432	33,3.09
94320	125,3.74
94321	39,2.92
94322	31,3.32
94323	28,3.61
94324	52,3.48
94325	940,3.52
94326	38,4.16
94327	44,3.20
94328	25,3.48
94329	35,3.97
9433	79,3.28
94330	557,3.58
94331	435,4.19
94332	53,3.75
94333	23,3.85
94334	24,4.25
94335	27,4.33
94336	108,3.91
94337	323,3.37
94338	32,3.84
94339	247,3.82
9434	263,3.73
94340	38,3.68
94341	31,3.74
94342	424,2.32
94343	87,3.51
94344	906,3.76
94345	22,4.16
94346	85,4.36
94347	123,3.47
94348	135,4.00
94349	35,2.91
9435	158,3.58
94350	72,3.79
94351	243,2.57
94352	45,4.27
94353	21,3.24
94354	208,3.43
94355	87,4.39
94356	80,4.03
94357	598,3.14
94358	29,3.55
94359	155,3.94
9436	32,3.47
94360	45,3.73
94361	112,3.29
94362	357,3.28
94363	36,3.50
94364	87,3.98
94365	45,4.47
94366	21,3.24
94367	27,3.67
94368	172,4.02
94369	65,3.08
9437	200,3.84
94370	399,3.07
94371	72,3.28
94372	45,3.62
94373	33,3.33
94374	22,3.45
94375	60,3.58
94376	56,3.88
94377	1913,3.00
94378	26,3.71
94379	857,2.80
9438	274,3.80
94380	92,3.41
94381	105,2.97
94382	28,3.32
94383	236,3.86
94384	58,3.34
94385	44,2.91
94386	747,3.01
94387	21,3.67
94388	72,3.83
94389	35,3.54
9439	217,3.88
94390	26,3.88
94391	23,3.80
94392	38,4.37
94393	136,3.57
94394	110,3.64
94395	20,3.95
94396	25,4.04
94397	51,3.61
94398	501,3.17
94399	214,2.65
944	20,3.08
9440	63,3.68
94400	43,3.92
94401	37,3.85
94402	29,3.79
94403	107,3.07
94404	256,2.90
94405	312,4.14
94406	115,3.15
94407	42,3.44
94408	134,3.50
94409	24,3.42
9441	22,3.70
94410	84,4.18
94411	117,3.09
94412	201,4.10
94413	31,2.55
94414	37,3.38
94415	39,3.59
94416	65,3.67
94417	20,4.28
94418	384,3.79
94419	50,3.11
